"","id","action_id","action","held","target","yield","points","token","condition"
"2745",70,25,"combine","square_checkered_0","triangle_checkered_0","",0,"J8ZWPJTN","low"
"2746",70,26,"combine","square_checkered_0","circle_checkered_0","square_checkered_1",0,"J8ZWPJTN","low"
"2747",70,27,"combine","square_checkered_1","circle_dots_1","",0,"J8ZWPJTN","low"
"2748",70,28,"combine","square_checkered_1","triangle_checkered_1","",0,"J8ZWPJTN","low"
"2749",70,29,"combine","square_plain_0","circle_plain_0","square_plain_1",0,"J8ZWPJTN","low"
"2750",70,30,"combine","square_plain_1","square_checkered_1","",0,"J8ZWPJTN","low"
"2751",70,31,"combine","square_plain_1","circle_dots_1","",0,"J8ZWPJTN","low"
"2752",70,32,"combine","square_plain_1","triangle_checkered_1","",0,"J8ZWPJTN","low"
"2753",70,33,"combine","square_plain_0","circle_plain_0","square_plain_1",0,"J8ZWPJTN","low"
"2754",70,34,"consume","square_plain_1","","",10,"J8ZWPJTN","low"
"2755",70,35,"consume","triangle_plain_2","","",100,"J8ZWPJTN","low"
"2756",70,36,"combine","square_plain_1","square_checkered_1","",0,"J8ZWPJTN","low"
"2757",70,37,"combine","square_plain_1","square_checkered_1","",0,"J8ZWPJTN","low"
"2758",70,38,"combine","square_plain_1","circle_dots_1","",0,"J8ZWPJTN","low"
"2759",70,39,"combine","square_plain_1","circle_dots_1","",0,"J8ZWPJTN","low"
"2760",70,40,"combine","square_plain_1","triangle_checkered_1","",0,"J8ZWPJTN","low"
"2761",71,1,"combine","triangle_plain_0","circle_checkered_0","",0,"LB2AUSN8","medium"
"2762",71,2,"combine","triangle_plain_0","diamond_dots_0","triangle_dots_1",0,"LB2AUSN8","medium"
"2763",71,3,"combine","circle_stripes_0","diamond_stripes_0","",0,"LB2AUSN8","medium"
"2764",71,4,"combine","circle_stripes_0","square_checkered_0","circle_checkered_1",0,"LB2AUSN8","medium"
"2765",71,5,"combine","circle_checkered_1","circle_dots_0","",0,"LB2AUSN8","medium"
"2766",71,6,"combine","circle_checkered_1","triangle_stripes_0","",0,"LB2AUSN8","medium"
"2767",71,7,"combine","circle_checkered_1","triangle_dots_1","",0,"LB2AUSN8","medium"
"2768",71,8,"combine","circle_checkered_1","square_stripes_0","circle_stripes_2",0,"LB2AUSN8","medium"
"2769",71,9,"combine","circle_stripes_2","circle_plain_0","",0,"LB2AUSN8","medium"
"2770",71,10,"combine","circle_stripes_2","triangle_dots_0","",0,"LB2AUSN8","medium"
"2771",71,11,"consume","circle_stripes_2","","",100,"LB2AUSN8","medium"
"2772",71,12,"consume","square_stripes_0","","",1,"LB2AUSN8","medium"
"2773",71,13,"consume","triangle_checkered_0","","",1,"LB2AUSN8","medium"
"2774",71,14,"consume","circle_stripes_0","","",1,"LB2AUSN8","medium"
"2775",71,15,"consume","circle_plain_0","","",1,"LB2AUSN8","medium"
"2776",71,16,"consume","circle_checkered_0","","",1,"LB2AUSN8","medium"
"2777",71,17,"consume","triangle_dots_1","","",10,"LB2AUSN8","medium"
"2778",71,18,"consume","diamond_plain_0","","",1,"LB2AUSN8","medium"
"2779",71,19,"consume","circle_checkered_0","","",1,"LB2AUSN8","medium"
"2780",71,20,"consume","square_checkered_0","","",1,"LB2AUSN8","medium"
"2781",71,21,"consume","diamond_plain_0","","",1,"LB2AUSN8","medium"
"2782",71,22,"consume","triangle_dots_0","","",1,"LB2AUSN8","medium"
"2783",71,23,"consume","triangle_plain_0","","",1,"LB2AUSN8","medium"
"2784",71,24,"combine","triangle_checkered_0","square_dots_0","",0,"LB2AUSN8","medium"
"2785",71,25,"combine","triangle_checkered_0","square_dots_0","",0,"LB2AUSN8","medium"
"2786",71,26,"combine","triangle_checkered_0","diamond_dots_0","triangle_dots_1",0,"LB2AUSN8","medium"
"2787",71,27,"consume","triangle_dots_1","","",10,"LB2AUSN8","medium"
"2788",71,28,"consume","square_dots_0","","",1,"LB2AUSN8","medium"
"2789",71,29,"consume","triangle_dots_0","","",1,"LB2AUSN8","medium"
"2790",71,30,"consume","circle_plain_0","","",1,"LB2AUSN8","medium"
"2791",71,31,"consume","square_plain_0","","",1,"LB2AUSN8","medium"
"2792",71,32,"consume","circle_dots_0","","",1,"LB2AUSN8","medium"
"2793",71,33,"consume","square_plain_0","","",1,"LB2AUSN8","medium"
"2794",71,34,"consume","diamond_stripes_0","","",1,"LB2AUSN8","medium"
"2795",71,35,"consume","square_dots_0","","",1,"LB2AUSN8","medium"
"2796",71,36,"consume","triangle_stripes_0","","",1,"LB2AUSN8","medium"
"2797",71,37,"consume","diamond_stripes_0","","",1,"LB2AUSN8","medium"
"2798",71,38,"consume","diamond_checkered_0","","",1,"LB2AUSN8","medium"
"2799",71,39,"consume","circle_dots_0","","",1,"LB2AUSN8","medium"
"2800",71,40,"consume","triangle_stripes_0","","",1,"LB2AUSN8","medium"
"2801",72,1,"consume","square_stripes_0","","",1,"1AMV3ENN","high"
"2802",72,2,"consume","circle_checkered_0","","",1,"1AMV3ENN","high"
"2803",72,3,"combine","diamond_checkered_0","square_plain_0","",0,"1AMV3ENN","high"
"2804",72,4,"combine","diamond_checkered_0","circle_dots_0","",0,"1AMV3ENN","high"
"2805",72,5,"combine","diamond_checkered_0","circle_checkered_0","",0,"1AMV3ENN","high"
"2806",72,6,"combine","diamond_checkered_0","square_plain_0","",0,"1AMV3ENN","high"
"2807",72,7,"combine","diamond_checkered_0","circle_stripes_0","",0,"1AMV3ENN","high"
"2808",72,8,"combine","diamond_checkered_0","square_checkered_0","",0,"1AMV3ENN","high"
"2809",72,9,"combine","diamond_checkered_0","circle_plain_0","",0,"1AMV3ENN","high"
"2810",72,10,"combine","diamond_checkered_0","triangle_stripes_0","",0,"1AMV3ENN","high"
"2811",72,11,"combine","diamond_checkered_0","diamond_dots_0","diamond_dots_1",0,"1AMV3ENN","high"
"2812",72,12,"combine","triangle_plain_0","diamond_plain_0","",0,"1AMV3ENN","high"
"2813",72,13,"combine","triangle_plain_0","diamond_plain_0","",0,"1AMV3ENN","high"
"2814",72,14,"combine","triangle_plain_0","diamond_dots_0","",0,"1AMV3ENN","high"
"2815",72,15,"combine","triangle_plain_0","circle_stripes_0","",0,"1AMV3ENN","high"
"2816",72,16,"combine","triangle_plain_0","diamond_checkered_0","",0,"1AMV3ENN","high"
"2817",72,17,"combine","triangle_plain_0","triangle_stripes_0","triangle_stripes_1",0,"1AMV3ENN","high"
"2818",72,18,"combine","triangle_stripes_1","circle_plain_0","",0,"1AMV3ENN","high"
"2819",72,19,"consume","triangle_dots_0","","",1,"1AMV3ENN","high"
"2820",72,20,"consume","triangle_plain_0","","",1,"1AMV3ENN","high"
"2821",72,21,"combine","square_checkered_0","triangle_checkered_0","",0,"1AMV3ENN","high"
"2822",72,22,"combine","square_checkered_0","square_plain_0","square_plain_1",0,"1AMV3ENN","high"
"2823",72,23,"combine","square_plain_1","diamond_plain_0","",0,"1AMV3ENN","high"
"2824",72,24,"combine","square_plain_1","circle_dots_0","",0,"1AMV3ENN","high"
"2825",72,25,"consume","square_plain_1","","",10,"1AMV3ENN","high"
"2826",72,26,"combine","diamond_stripes_0","square_dots_0","",0,"1AMV3ENN","high"
"2827",72,27,"combine","diamond_stripes_0","circle_checkered_0","",0,"1AMV3ENN","high"
"2828",72,28,"combine","diamond_stripes_0","diamond_plain_0","diamond_plain_1",0,"1AMV3ENN","high"
"2829",72,29,"consume","diamond_plain_1","","",10,"1AMV3ENN","high"
"2830",72,30,"combine","square_stripes_0","circle_dots_0","",0,"1AMV3ENN","high"
"2831",72,31,"combine","square_stripes_0","triangle_checkered_0","",0,"1AMV3ENN","high"
"2832",72,32,"combine","square_stripes_0","square_plain_0","square_plain_1",0,"1AMV3ENN","high"
"2833",72,33,"combine","square_plain_1","circle_stripes_0","",0,"1AMV3ENN","high"
"2834",72,34,"combine","square_plain_1","diamond_checkered_0","",0,"1AMV3ENN","high"
"2835",72,35,"combine","square_plain_1","diamond_dots_1","",0,"1AMV3ENN","high"
"2836",72,36,"combine","square_plain_1","diamond_plain_0","",0,"1AMV3ENN","high"
"2837",72,37,"combine","square_plain_1","diamond_stripes_0","",0,"1AMV3ENN","high"
"2838",72,38,"combine","square_plain_1","triangle_stripes_1","",0,"1AMV3ENN","high"
"2839",72,39,"combine","square_plain_1","circle_plain_0","",0,"1AMV3ENN","high"
"2840",72,40,"combine","square_plain_1","circle_dots_0","",0,"1AMV3ENN","high"
"2841",73,1,"combine","square_plain_0","triangle_checkered_0","",0,"WQK04AHH","low"
"2842",73,2,"combine","circle_plain_0","square_plain_0","circle_plain_1",0,"WQK04AHH","low"
"2843",73,3,"combine","circle_plain_1","square_plain_0","circle_plain_2",0,"WQK04AHH","low"
"2844",73,4,"combine","circle_plain_0","circle_dots_0","",0,"WQK04AHH","low"
"2845",73,5,"combine","circle_plain_0","triangle_plain_0","",0,"WQK04AHH","low"
"2846",73,6,"combine","circle_plain_0","diamond_plain_0","",0,"WQK04AHH","low"
"2847",73,7,"combine","circle_plain_0","circle_plain_2","",0,"WQK04AHH","low"
"2848",73,8,"combine","circle_plain_2","circle_plain_0","",0,"WQK04AHH","low"
"2849",73,9,"combine","circle_plain_2","circle_stripes_0","",0,"WQK04AHH","low"
"2850",73,10,"combine","circle_plain_2","circle_plain_0","",0,"WQK04AHH","low"
"2851",73,11,"combine","circle_plain_2","square_dots_0","",0,"WQK04AHH","low"
"2852",73,12,"consume","circle_plain_0","","",1,"WQK04AHH","low"
"2853",73,13,"consume","diamond_plain_0","","",1,"WQK04AHH","low"
"2854",73,14,"consume","triangle_plain_0","","",1,"WQK04AHH","low"
"2855",73,15,"consume","circle_plain_2","","",100,"WQK04AHH","low"
"2856",73,16,"consume","triangle_plain_0","","",1,"WQK04AHH","low"
"2857",73,17,"consume","square_dots_0","","",1,"WQK04AHH","low"
"2858",73,18,"consume","circle_dots_0","","",1,"WQK04AHH","low"
"2859",73,19,"consume","diamond_checkered_0","","",1,"WQK04AHH","low"
"2860",73,20,"consume","circle_dots_0","","",1,"WQK04AHH","low"
"2861",73,21,"consume","circle_stripes_0","","",1,"WQK04AHH","low"
"2862",73,22,"consume","diamond_plain_0","","",1,"WQK04AHH","low"
"2863",73,23,"combine","triangle_dots_0","diamond_dots_0","triangle_dots_1",0,"WQK04AHH","low"
"2864",73,24,"consume","triangle_dots_1","","",10,"WQK04AHH","low"
"2865",73,25,"combine","triangle_dots_0","diamond_dots_0","triangle_dots_1",0,"WQK04AHH","low"
"2866",73,26,"consume","triangle_dots_1","","",10,"WQK04AHH","low"
"2867",73,27,"combine","triangle_stripes_0","circle_stripes_0","",0,"WQK04AHH","low"
"2868",73,28,"consume","triangle_stripes_0","","",1,"WQK04AHH","low"
"2869",73,29,"combine","circle_stripes_0","square_stripes_0","circle_stripes_1",0,"WQK04AHH","low"
"2870",73,30,"consume","circle_stripes_1","","",10,"WQK04AHH","low"
"2871",73,31,"consume","square_dots_0","","",1,"WQK04AHH","low"
"2872",73,32,"combine","triangle_checkered_0","circle_checkered_0","",0,"WQK04AHH","low"
"2873",73,33,"consume","triangle_checkered_0","","",1,"WQK04AHH","low"
"2874",73,34,"consume","triangle_checkered_0","","",1,"WQK04AHH","low"
"2875",73,35,"consume","triangle_stripes_0","","",1,"WQK04AHH","low"
"2876",73,36,"consume","circle_checkered_0","","",1,"WQK04AHH","low"
"2877",73,37,"consume","square_stripes_0","","",1,"WQK04AHH","low"
"2878",73,38,"combine","circle_checkered_0","square_checkered_0","circle_checkered_1",0,"WQK04AHH","low"
"2879",73,39,"consume","circle_checkered_1","","",10,"WQK04AHH","low"
"2880",73,40,"combine","diamond_checkered_0","square_checkered_0","",0,"WQK04AHH","low"
"2881",74,1,"consume","square_checkered_0","","",1,"HLTBVM8L","medium"
"2882",74,2,"consume","circle_dots_0","","",1,"HLTBVM8L","medium"
"2883",74,3,"consume","triangle_plain_0","","",1,"HLTBVM8L","medium"
"2884",74,4,"consume","triangle_plain_0","","",1,"HLTBVM8L","medium"
"2885",74,5,"consume","circle_plain_0","","",1,"HLTBVM8L","medium"
"2886",74,6,"consume","circle_plain_0","","",1,"HLTBVM8L","medium"
"2887",74,7,"consume","triangle_stripes_0","","",1,"HLTBVM8L","medium"
"2888",74,8,"combine","diamond_plain_0","diamond_dots_0","",0,"HLTBVM8L","medium"
"2889",74,9,"combine","diamond_plain_0","circle_dots_0","",0,"HLTBVM8L","medium"
"2890",74,10,"combine","diamond_plain_0","triangle_dots_0","diamond_dots_1",0,"HLTBVM8L","medium"
"2891",74,11,"combine","diamond_dots_1","square_dots_0","",0,"HLTBVM8L","medium"
"2892",74,12,"consume","diamond_dots_1","","",10,"HLTBVM8L","medium"
"2893",74,13,"combine","square_dots_0","square_stripes_0","",0,"HLTBVM8L","medium"
"2894",74,14,"combine","square_dots_0","triangle_checkered_0","",0,"HLTBVM8L","medium"
"2895",74,15,"combine","square_dots_0","circle_dots_0","",0,"HLTBVM8L","medium"
"2896",74,16,"combine","square_dots_0","diamond_checkered_0","",0,"HLTBVM8L","medium"
"2897",74,17,"combine","square_dots_0","diamond_stripes_0","",0,"HLTBVM8L","medium"
"2898",74,18,"combine","square_dots_0","diamond_stripes_0","",0,"HLTBVM8L","medium"
"2899",74,19,"combine","square_dots_0","diamond_stripes_0","",0,"HLTBVM8L","medium"
"2900",74,20,"combine","square_dots_0","diamond_stripes_0","",0,"HLTBVM8L","medium"
"2901",74,21,"combine","square_dots_0","diamond_stripes_0","",0,"HLTBVM8L","medium"
"2902",74,22,"combine","square_dots_0","diamond_dots_0","",0,"HLTBVM8L","medium"
"2903",74,23,"consume","square_dots_0","","",1,"HLTBVM8L","medium"
"2904",74,24,"combine","diamond_dots_0","circle_stripes_0","",0,"HLTBVM8L","medium"
"2905",74,25,"combine","diamond_dots_0","diamond_plain_0","",0,"HLTBVM8L","medium"
"2906",74,26,"combine","diamond_dots_0","triangle_dots_0","",0,"HLTBVM8L","medium"
"2907",74,27,"combine","diamond_dots_0","diamond_plain_0","",0,"HLTBVM8L","medium"
"2908",74,28,"combine","diamond_dots_0","diamond_checkered_0","",0,"HLTBVM8L","medium"
"2909",74,29,"combine","diamond_dots_0","square_dots_0","",0,"HLTBVM8L","medium"
"2910",74,30,"combine","square_dots_0","square_stripes_0","",0,"HLTBVM8L","medium"
"2911",74,31,"combine","square_dots_0","circle_checkered_0","square_checkered_1",0,"HLTBVM8L","medium"
"2912",74,32,"combine","square_checkered_1","circle_checkered_0","",0,"HLTBVM8L","medium"
"2913",74,33,"combine","square_checkered_1","circle_checkered_0","",0,"HLTBVM8L","medium"
"2914",74,34,"combine","square_checkered_1","square_stripes_0","",0,"HLTBVM8L","medium"
"2915",74,35,"combine","square_checkered_1","circle_stripes_0","square_stripes_2",0,"HLTBVM8L","medium"
"2916",74,36,"consume","square_stripes_2","","",100,"HLTBVM8L","medium"
"2917",74,37,"combine","circle_stripes_0","square_checkered_0","circle_checkered_1",0,"HLTBVM8L","medium"
"2918",74,38,"combine","circle_checkered_1","diamond_dots_0","",0,"HLTBVM8L","medium"
"2919",74,39,"combine","circle_checkered_1","circle_dots_0","",0,"HLTBVM8L","medium"
"2920",74,40,"combine","square_plain_0","circle_checkered_1","square_checkered_2",0,"HLTBVM8L","medium"
"2921",75,1,"combine","square_plain_0","diamond_plain_0","",0,"9Q8TLHOM","medium"
"2922",75,2,"combine","square_plain_0","circle_plain_0","",0,"9Q8TLHOM","medium"
"2923",75,3,"combine","square_plain_0","square_dots_0","",0,"9Q8TLHOM","medium"
"2924",75,4,"combine","square_plain_0","square_stripes_0","",0,"9Q8TLHOM","medium"
"2925",75,5,"combine","square_plain_0","square_dots_0","",0,"9Q8TLHOM","medium"
"2926",75,6,"combine","square_plain_0","square_dots_0","",0,"9Q8TLHOM","medium"
"2927",75,7,"combine","square_plain_0","square_checkered_0","",0,"9Q8TLHOM","medium"
"2928",75,8,"combine","square_plain_0","circle_plain_0","",0,"9Q8TLHOM","medium"
"2929",75,9,"combine","circle_plain_0","circle_checkered_0","",0,"9Q8TLHOM","medium"
"2930",75,10,"combine","circle_plain_0","square_dots_0","circle_dots_1",0,"9Q8TLHOM","medium"
"2931",75,11,"consume","circle_dots_1","","",10,"9Q8TLHOM","medium"
"2932",75,12,"combine","circle_plain_0","square_dots_0","circle_dots_1",0,"9Q8TLHOM","medium"
"2933",75,13,"consume","circle_dots_1","","",10,"9Q8TLHOM","medium"
"2934",75,14,"combine","triangle_checkered_0","circle_stripes_0","",0,"9Q8TLHOM","medium"
"2935",75,15,"combine","triangle_plain_0","diamond_plain_0","",0,"9Q8TLHOM","medium"
"2936",75,16,"combine","triangle_plain_0","triangle_dots_0","",0,"9Q8TLHOM","medium"
"2937",75,17,"combine","triangle_plain_0","diamond_stripes_0","triangle_stripes_1",0,"9Q8TLHOM","medium"
"2938",75,18,"consume","triangle_stripes_1","","",10,"9Q8TLHOM","medium"
"2939",75,19,"combine","triangle_plain_0","diamond_stripes_0","triangle_stripes_1",0,"9Q8TLHOM","medium"
"2940",75,20,"consume","triangle_stripes_1","","",10,"9Q8TLHOM","medium"
"2941",75,21,"combine","diamond_plain_0","circle_checkered_0","",0,"9Q8TLHOM","medium"
"2942",75,22,"combine","diamond_plain_0","triangle_stripes_0","diamond_stripes_1",0,"9Q8TLHOM","medium"
"2943",75,23,"consume","diamond_stripes_1","","",10,"9Q8TLHOM","medium"
"2944",75,24,"combine","circle_stripes_0","diamond_plain_0","",0,"9Q8TLHOM","medium"
"2945",75,25,"combine","circle_stripes_0","square_plain_0","circle_plain_1",0,"9Q8TLHOM","medium"
"2946",75,26,"consume","circle_plain_1","","",10,"9Q8TLHOM","medium"
"2947",75,27,"combine","diamond_dots_0","triangle_stripes_0","diamond_stripes_1",0,"9Q8TLHOM","medium"
"2948",75,28,"consume","diamond_stripes_1","","",10,"9Q8TLHOM","medium"
"2949",75,29,"combine","square_stripes_0","diamond_dots_0","",0,"9Q8TLHOM","medium"
"2950",75,30,"combine","square_stripes_0","circle_stripes_0","",0,"9Q8TLHOM","medium"
"2951",75,31,"combine","square_stripes_0","circle_dots_0","square_dots_1",0,"9Q8TLHOM","medium"
"2952",75,32,"consume","square_dots_1","","",10,"9Q8TLHOM","medium"
"2953",75,33,"combine","circle_dots_0","square_checkered_0","circle_checkered_1",0,"9Q8TLHOM","medium"
"2954",75,34,"consume","circle_checkered_1","","",10,"9Q8TLHOM","medium"
"2955",75,35,"combine","diamond_checkered_0","triangle_dots_0","diamond_dots_1",0,"9Q8TLHOM","medium"
"2956",75,36,"consume","diamond_dots_1","","",10,"9Q8TLHOM","medium"
"2957",75,37,"combine","diamond_checkered_0","triangle_dots_0","diamond_dots_1",0,"9Q8TLHOM","medium"
"2958",75,38,"consume","diamond_dots_1","","",10,"9Q8TLHOM","medium"
"2959",75,39,"combine","diamond_dots_0","square_stripes_0","",0,"9Q8TLHOM","medium"
"2960",75,40,"consume","diamond_dots_0","","",1,"9Q8TLHOM","medium"
"2961",76,1,"combine","triangle_plain_0","triangle_dots_0","triangle_dots_1",0,"Q9DRRWEV","high"
"2962",76,2,"combine","triangle_dots_1","square_plain_0","",0,"Q9DRRWEV","high"
"2963",76,3,"combine","triangle_dots_1","square_plain_0","",0,"Q9DRRWEV","high"
"2964",76,4,"combine","triangle_dots_1","square_plain_0","",0,"Q9DRRWEV","high"
"2965",76,5,"combine","triangle_dots_1","square_plain_0","",0,"Q9DRRWEV","high"
"2966",76,6,"combine","triangle_dots_1","square_plain_0","",0,"Q9DRRWEV","high"
"2967",76,7,"combine","triangle_dots_1","square_plain_0","",0,"Q9DRRWEV","high"
"2968",76,8,"combine","triangle_dots_1","square_plain_0","",0,"Q9DRRWEV","high"
"2969",76,9,"combine","triangle_dots_1","square_plain_0","",0,"Q9DRRWEV","high"
"2970",76,10,"combine","triangle_dots_1","square_plain_0","",0,"Q9DRRWEV","high"
"2971",76,11,"combine","triangle_dots_1","square_plain_0","",0,"Q9DRRWEV","high"
"2972",76,12,"combine","triangle_dots_1","square_plain_0","",0,"Q9DRRWEV","high"
"2973",76,13,"combine","triangle_dots_1","square_plain_0","",0,"Q9DRRWEV","high"
"2974",76,14,"combine","triangle_dots_1","square_plain_0","",0,"Q9DRRWEV","high"
"2975",76,15,"combine","triangle_dots_1","square_plain_0","",0,"Q9DRRWEV","high"
"2976",76,16,"combine","triangle_dots_1","square_plain_0","",0,"Q9DRRWEV","high"
"2977",76,17,"combine","triangle_dots_1","square_plain_0","",0,"Q9DRRWEV","high"
"2978",76,18,"combine","triangle_dots_1","square_plain_0","",0,"Q9DRRWEV","high"
"2979",76,19,"combine","triangle_dots_1","square_plain_0","",0,"Q9DRRWEV","high"
"2980",76,20,"combine","triangle_dots_1","square_plain_0","",0,"Q9DRRWEV","high"
"2981",76,21,"combine","triangle_dots_1","square_plain_0","",0,"Q9DRRWEV","high"
"2982",76,22,"combine","triangle_dots_1","square_plain_0","",0,"Q9DRRWEV","high"
"2983",76,23,"combine","triangle_dots_1","square_plain_0","",0,"Q9DRRWEV","high"
"2984",76,24,"combine","triangle_dots_1","square_plain_0","",0,"Q9DRRWEV","high"
"2985",76,25,"combine","triangle_dots_1","square_plain_0","",0,"Q9DRRWEV","high"
"2986",76,26,"combine","triangle_dots_1","square_plain_0","",0,"Q9DRRWEV","high"
"2987",76,27,"combine","triangle_dots_1","square_plain_0","",0,"Q9DRRWEV","high"
"2988",76,28,"combine","triangle_dots_1","square_plain_0","",0,"Q9DRRWEV","high"
"2989",76,29,"combine","triangle_dots_1","square_plain_0","",0,"Q9DRRWEV","high"
"2990",76,30,"combine","triangle_dots_1","square_plain_0","",0,"Q9DRRWEV","high"
"2991",76,31,"combine","triangle_dots_1","square_plain_0","",0,"Q9DRRWEV","high"
"2992",76,32,"combine","triangle_dots_1","square_plain_0","",0,"Q9DRRWEV","high"
"2993",76,33,"combine","triangle_dots_1","square_plain_0","",0,"Q9DRRWEV","high"
"2994",76,34,"combine","triangle_dots_1","square_plain_0","",0,"Q9DRRWEV","high"
"2995",76,35,"combine","triangle_dots_1","square_plain_0","",0,"Q9DRRWEV","high"
"2996",76,36,"combine","triangle_dots_1","square_plain_0","",0,"Q9DRRWEV","high"
"2997",76,37,"combine","triangle_dots_1","square_plain_0","",0,"Q9DRRWEV","high"
"2998",76,38,"combine","triangle_dots_1","square_plain_0","",0,"Q9DRRWEV","high"
"2999",76,39,"combine","triangle_dots_1","square_plain_0","",0,"Q9DRRWEV","high"
"3000",76,40,"combine","triangle_dots_1","square_plain_0","",0,"Q9DRRWEV","high"
"3001",77,1,"combine","diamond_plain_0","diamond_dots_0","",0,"GRO2UWG4","low"
"3002",77,2,"combine","diamond_plain_0","diamond_checkered_0","",0,"GRO2UWG4","low"
"3003",77,3,"combine","diamond_plain_0","diamond_stripes_0","",0,"GRO2UWG4","low"
"3004",77,4,"combine","circle_plain_0","circle_checkered_0","",0,"GRO2UWG4","low"
"3005",77,5,"combine","circle_stripes_0","circle_plain_0","",0,"GRO2UWG4","low"
"3006",77,6,"combine","square_plain_0","square_checkered_0","",0,"GRO2UWG4","low"
"3007",77,7,"combine","square_plain_0","square_stripes_0","",0,"GRO2UWG4","low"
"3008",77,8,"combine","triangle_dots_0","triangle_checkered_0","",0,"GRO2UWG4","low"
"3009",77,9,"combine","triangle_dots_0","square_plain_0","",0,"GRO2UWG4","low"
"3010",77,10,"combine","triangle_dots_0","diamond_plain_0","triangle_plain_1",0,"GRO2UWG4","low"
"3011",77,11,"combine","triangle_plain_1","square_stripes_0","",0,"GRO2UWG4","low"
"3012",77,12,"combine","triangle_plain_1","diamond_checkered_0","",0,"GRO2UWG4","low"
"3013",77,13,"combine","triangle_plain_1","triangle_stripes_0","",0,"GRO2UWG4","low"
"3014",77,14,"combine","triangle_plain_1","triangle_dots_0","",0,"GRO2UWG4","low"
"3015",77,15,"combine","triangle_plain_1","circle_dots_0","",0,"GRO2UWG4","low"
"3016",77,16,"consume","triangle_plain_1","","",10,"GRO2UWG4","low"
"3017",77,17,"combine","circle_stripes_0","diamond_dots_0","",0,"GRO2UWG4","low"
"3018",77,18,"combine","circle_stripes_0","square_plain_0","circle_plain_1",0,"GRO2UWG4","low"
"3019",77,19,"combine","circle_plain_1","square_dots_0","",0,"GRO2UWG4","low"
"3020",77,20,"combine","circle_plain_1","circle_checkered_0","",0,"GRO2UWG4","low"
"3021",77,21,"combine","circle_plain_1","diamond_stripes_0","",0,"GRO2UWG4","low"
"3022",77,22,"combine","circle_plain_1","square_checkered_0","",0,"GRO2UWG4","low"
"3023",77,23,"combine","circle_plain_1","circle_plain_0","",0,"GRO2UWG4","low"
"3024",77,24,"combine","circle_plain_1","circle_dots_0","",0,"GRO2UWG4","low"
"3025",77,25,"combine","circle_plain_1","triangle_dots_0","",0,"GRO2UWG4","low"
"3026",77,26,"combine","circle_plain_1","triangle_stripes_0","",0,"GRO2UWG4","low"
"3027",77,27,"combine","circle_plain_1","diamond_checkered_0","",0,"GRO2UWG4","low"
"3028",77,28,"combine","circle_plain_1","circle_stripes_0","",0,"GRO2UWG4","low"
"3029",77,29,"combine","circle_plain_1","triangle_checkered_0","",0,"GRO2UWG4","low"
"3030",77,30,"combine","circle_plain_1","square_dots_0","",0,"GRO2UWG4","low"
"3031",77,31,"consume","circle_plain_1","","",10,"GRO2UWG4","low"
"3032",77,32,"combine","diamond_stripes_0","square_checkered_0","",0,"GRO2UWG4","low"
"3033",77,33,"combine","diamond_stripes_0","circle_stripes_0","",0,"GRO2UWG4","low"
"3034",77,34,"combine","diamond_stripes_0","diamond_checkered_0","",0,"GRO2UWG4","low"
"3035",77,35,"combine","diamond_stripes_0","triangle_stripes_0","diamond_stripes_1",0,"GRO2UWG4","low"
"3036",77,36,"combine","diamond_stripes_1","triangle_dots_0","",0,"GRO2UWG4","low"
"3037",77,37,"combine","diamond_stripes_1","triangle_stripes_0","diamond_stripes_2",0,"GRO2UWG4","low"
"3038",77,38,"combine","diamond_stripes_2","triangle_checkered_0","diamond_checkered_3",0,"GRO2UWG4","low"
"3039",77,39,"combine","diamond_checkered_3","triangle_plain_0","diamond_plain_4",0,"GRO2UWG4","low"
"3040",77,40,"consume","diamond_plain_4","","",10000,"GRO2UWG4","low"
"3041",78,1,"combine","diamond_checkered_0","diamond_stripes_0","diamond_stripes_1",0,"PWLD5VHV","high"
"3042",78,2,"combine","diamond_stripes_1","circle_stripes_0","",0,"PWLD5VHV","high"
"3043",78,3,"combine","diamond_stripes_1","diamond_checkered_0","diamond_checkered_2",0,"PWLD5VHV","high"
"3044",78,4,"combine","diamond_checkered_2","diamond_dots_0","diamond_dots_3",0,"PWLD5VHV","high"
"3045",78,5,"combine","diamond_dots_3","diamond_stripes_0","diamond_stripes_4",0,"PWLD5VHV","high"
"3046",78,6,"combine","circle_stripes_0","circle_plain_0","circle_plain_1",0,"PWLD5VHV","high"
"3047",78,7,"combine","circle_plain_1","circle_dots_0","circle_dots_2",0,"PWLD5VHV","high"
"3048",78,8,"combine","circle_plain_0","circle_stripes_0","circle_stripes_1",0,"PWLD5VHV","high"
"3049",78,9,"combine","circle_stripes_1","circle_dots_0","circle_dots_2",0,"PWLD5VHV","high"
"3050",78,10,"combine","circle_dots_2","circle_dots_2","circle_dots_3",0,"PWLD5VHV","high"
"3051",78,11,"combine","circle_dots_3","circle_checkered_0","circle_checkered_4",0,"PWLD5VHV","high"
"3052",78,12,"combine","diamond_stripes_4","circle_checkered_4","",0,"PWLD5VHV","high"
"3053",78,13,"combine","triangle_checkered_0","triangle_dots_0","triangle_dots_1",0,"PWLD5VHV","high"
"3054",78,14,"combine","triangle_dots_1","triangle_plain_0","triangle_plain_2",0,"PWLD5VHV","high"
