"","id","action_id","action","held","target","yield","points","token","condition","x","y","currentlyCarrying"
"2695",69,15,"combine","triangle_plain_0","circle_plain_0","",0,"REYUKK57","low",7,9,"triangle_plain_0"
"2696",69,16,"combine","triangle_plain_0","diamond_plain_0","triangle_plain_1",0,"REYUKK57","low",5,13,"triangle_plain_1"
"2697",69,17,"combine","triangle_plain_1","square_plain_0","",0,"REYUKK57","low",10,12,"triangle_plain_1"
"2698",69,18,"combine","triangle_plain_1","diamond_plain_1","triangle_plain_2",0,"REYUKK57","low",5,12,"triangle_plain_2"
"2699",69,19,"combine","triangle_plain_2","square_plain_1","",0,"REYUKK57","low",5,11,"triangle_plain_2"
"2700",69,20,"combine","triangle_plain_2","circle_plain_0","",0,"REYUKK57","low",7,9,"triangle_plain_2"
"2701",69,21,"combine","triangle_plain_2","triangle_dots_0","",0,"REYUKK57","low",10,6,"triangle_plain_2"
"2702",69,22,"combine","triangle_plain_2","square_plain_0","",0,"REYUKK57","low",10,12,"triangle_plain_2"
"2703",69,23,"combine","triangle_plain_2","square_plain_1","",0,"REYUKK57","low",5,11,"triangle_plain_2"
"2704",69,24,"combine","triangle_plain_2","square_plain_1","",0,"REYUKK57","low",5,11,"triangle_plain_2"
"2705",69,25,"combine","triangle_plain_2","square_plain_0","",0,"REYUKK57","low",10,12,"triangle_plain_2"
"2706",69,26,"combine","triangle_plain_2","circle_plain_0","",0,"REYUKK57","low",7,9,"triangle_plain_2"
"2707",69,27,"combine","circle_plain_0","triangle_plain_2","",0,"REYUKK57","low",7,10,"circle_plain_0"
"2708",69,28,"combine","circle_plain_0","square_plain_1","circle_plain_2",0,"REYUKK57","low",5,11,"circle_plain_2"
"2709",69,29,"combine","circle_plain_2","square_plain_0","circle_plain_3",0,"REYUKK57","low",10,12,"circle_plain_3"
"2710",69,30,"combine","circle_plain_3","triangle_plain_2","",0,"REYUKK57","low",7,10,"circle_plain_3"
"2711",69,31,"combine","triangle_plain_2","circle_plain_3","",0,"REYUKK57","low",7,11,"triangle_plain_2"
"2712",69,32,"combine","triangle_plain_2","circle_plain_3","",0,"REYUKK57","low",7,11,"triangle_plain_2"
"2713",69,33,"combine","triangle_plain_2","circle_plain_3","",0,"REYUKK57","low",7,11,"triangle_plain_2"
"2714",69,34,"combine","circle_plain_3","triangle_plain_2","",0,"REYUKK57","low",7,9,"circle_plain_3"
"2715",69,35,"combine","circle_plain_3","triangle_stripes_0","",0,"REYUKK57","low",4,2,"circle_plain_3"
"2716",69,36,"combine","circle_plain_3","triangle_plain_2","",0,"REYUKK57","low",7,9,"circle_plain_3"
"2717",69,37,"combine","circle_plain_3","triangle_plain_2","",0,"REYUKK57","low",7,9,"circle_plain_3"
"2718",69,38,"combine","circle_plain_3","triangle_plain_2","",0,"REYUKK57","low",7,9,"circle_plain_3"
"2719",69,39,"combine","circle_plain_3","triangle_plain_2","",0,"REYUKK57","low",7,9,"circle_plain_3"
"2720",69,40,"combine","circle_dots_0","circle_plain_3","",0,"REYUKK57","low",9,9,"circle_dots_0"
"2721",70,1,"combine","triangle_plain_0","triangle_stripes_0","",0,"J8ZWPJTN","low",6,0,"triangle_plain_0"
"2722",70,2,"combine","triangle_plain_0","square_plain_0","",0,"J8ZWPJTN","low",2,1,"triangle_plain_0"
"2723",70,3,"combine","triangle_plain_0","circle_plain_0","",0,"J8ZWPJTN","low",1,3,"triangle_plain_0"
"2724",70,4,"combine","triangle_plain_0","diamond_stripes_0","",0,"J8ZWPJTN","low",0,0,"triangle_plain_0"
"2725",70,5,"combine","triangle_plain_0","diamond_plain_0","triangle_plain_1",0,"J8ZWPJTN","low",8,6,"triangle_plain_1"
"2726",70,6,"consume","triangle_plain_1","","",10,"J8ZWPJTN","low",8,6,""
"2727",70,7,"combine","diamond_plain_0","triangle_plain_0","diamond_plain_1",0,"J8ZWPJTN","low",1,10,"diamond_plain_1"
"2728",70,8,"combine","diamond_plain_1","square_stripes_0","",0,"J8ZWPJTN","low",2,11,"diamond_plain_1"
"2729",70,9,"combine","triangle_dots_0","circle_dots_0","",0,"J8ZWPJTN","low",4,12,"triangle_dots_0"
"2730",70,10,"combine","triangle_dots_0","diamond_dots_0","triangle_dots_1",0,"J8ZWPJTN","low",13,2,"triangle_dots_1"
"2731",70,11,"combine","triangle_dots_1","diamond_plain_1","triangle_plain_2",0,"J8ZWPJTN","low",4,11,"triangle_plain_2"
"2732",70,12,"combine","triangle_dots_0","diamond_checkered_0","triangle_checkered_1",0,"J8ZWPJTN","low",3,9,"triangle_checkered_1"
"2733",70,13,"combine","triangle_checkered_0","diamond_checkered_0","triangle_checkered_1",0,"J8ZWPJTN","low",13,13,"triangle_checkered_1"
"2734",70,14,"combine","triangle_checkered_1","triangle_checkered_1","",0,"J8ZWPJTN","low",3,9,"triangle_checkered_1"
"2735",70,15,"combine","circle_dots_0","square_dots_0","circle_dots_1",0,"J8ZWPJTN","low",8,5,"circle_dots_1"
"2736",70,16,"combine","circle_dots_1","triangle_checkered_1","",0,"J8ZWPJTN","low",4,9,"circle_dots_1"
"2737",70,17,"combine","circle_checkered_0","circle_stripes_0","",0,"J8ZWPJTN","low",1,6,"circle_checkered_0"
"2738",70,18,"combine","circle_checkered_0","circle_plain_0","",0,"J8ZWPJTN","low",1,3,"circle_checkered_0"
"2739",70,19,"combine","circle_checkered_0","square_dots_0","",0,"J8ZWPJTN","low",6,2,"circle_checkered_0"
"2740",70,20,"combine","circle_checkered_0","circle_dots_0","",0,"J8ZWPJTN","low",11,7,"circle_checkered_0"
"2741",70,21,"combine","circle_checkered_0","square_checkered_0","circle_checkered_1",0,"J8ZWPJTN","low",12,4,"circle_checkered_1"
"2742",70,22,"consume","circle_checkered_1","","",10,"J8ZWPJTN","low",6,9,""
"2743",70,23,"combine","triangle_checkered_1","triangle_checkered_1","",0,"J8ZWPJTN","low",4,9,"triangle_checkered_1"
"2744",70,24,"combine","triangle_checkered_1","triangle_checkered_1","",0,"J8ZWPJTN","low",4,9,"triangle_checkered_1"
"2745",70,25,"combine","square_checkered_0","triangle_checkered_0","",0,"J8ZWPJTN","low",3,11,"square_checkered_0"
"2746",70,26,"combine","square_checkered_0","circle_checkered_0","square_checkered_1",0,"J8ZWPJTN","low",12,9,"square_checkered_1"
"2747",70,27,"combine","square_checkered_1","circle_dots_1","",0,"J8ZWPJTN","low",5,9,"square_checkered_1"
"2748",70,28,"combine","square_checkered_1","triangle_checkered_1","",0,"J8ZWPJTN","low",6,9,"square_checkered_1"
"2749",70,29,"combine","square_plain_0","circle_plain_0","square_plain_1",0,"J8ZWPJTN","low",1,3,"square_plain_1"
"2750",70,30,"combine","square_plain_1","square_checkered_1","",0,"J8ZWPJTN","low",4,9,"square_plain_1"
"2751",70,31,"combine","square_plain_1","circle_dots_1","",0,"J8ZWPJTN","low",5,9,"square_plain_1"
"2752",70,32,"combine","square_plain_1","triangle_checkered_1","",0,"J8ZWPJTN","low",6,9,"square_plain_1"
"2753",70,33,"combine","square_plain_0","circle_plain_0","square_plain_1",0,"J8ZWPJTN","low",13,1,"square_plain_1"
"2754",70,34,"consume","square_plain_1","","",10,"J8ZWPJTN","low",13,1,""
"2755",70,35,"consume","triangle_plain_2","","",100,"J8ZWPJTN","low",9,11,""
"2756",70,36,"combine","square_plain_1","square_checkered_1","",0,"J8ZWPJTN","low",4,9,"square_plain_1"
"2757",70,37,"combine","square_plain_1","square_checkered_1","",0,"J8ZWPJTN","low",4,9,"square_plain_1"
"2758",70,38,"combine","square_plain_1","circle_dots_1","",0,"J8ZWPJTN","low",5,9,"square_plain_1"
"2759",70,39,"combine","square_plain_1","circle_dots_1","",0,"J8ZWPJTN","low",5,9,"square_plain_1"
"2760",70,40,"combine","square_plain_1","triangle_checkered_1","",0,"J8ZWPJTN","low",6,9,"square_plain_1"
"2761",71,1,"combine","triangle_plain_0","circle_checkered_0","",0,"LB2AUSN8","medium",0,2,"triangle_plain_0"
"2762",71,2,"combine","triangle_plain_0","diamond_dots_0","triangle_dots_1",0,"LB2AUSN8","medium",1,10,"triangle_dots_1"
"2763",71,3,"combine","circle_stripes_0","diamond_stripes_0","",0,"LB2AUSN8","medium",3,12,"circle_stripes_0"
"2764",71,4,"combine","circle_stripes_0","square_checkered_0","circle_checkered_1",0,"LB2AUSN8","medium",10,12,"circle_checkered_1"
"2765",71,5,"combine","circle_checkered_1","circle_dots_0","",0,"LB2AUSN8","medium",8,13,"circle_checkered_1"
"2766",71,6,"combine","circle_checkered_1","triangle_stripes_0","",0,"LB2AUSN8","medium",1,14,"circle_checkered_1"
"2767",71,7,"combine","circle_checkered_1","triangle_dots_1","",0,"LB2AUSN8","medium",1,10,"circle_checkered_1"
"2768",71,8,"combine","circle_checkered_1","square_stripes_0","circle_stripes_2",0,"LB2AUSN8","medium",1,7,"circle_stripes_2"
"2769",71,9,"combine","circle_stripes_2","circle_plain_0","",0,"LB2AUSN8","medium",2,5,"circle_stripes_2"
"2770",71,10,"combine","circle_stripes_2","triangle_dots_0","",0,"LB2AUSN8","medium",4,1,"circle_stripes_2"
"2771",71,11,"consume","circle_stripes_2","","",100,"LB2AUSN8","medium",11,1,""
"2772",71,12,"consume","square_stripes_0","","",1,"LB2AUSN8","medium",14,1,""
"2773",71,13,"consume","triangle_checkered_0","","",1,"LB2AUSN8","medium",12,1,""
"2774",71,14,"consume","circle_stripes_0","","",1,"LB2AUSN8","medium",7,6,""
"2775",71,15,"consume","circle_plain_0","","",1,"LB2AUSN8","medium",2,5,""
"2776",71,16,"consume","circle_checkered_0","","",1,"LB2AUSN8","medium",0,2,""
"2777",71,17,"consume","triangle_dots_1","","",10,"LB2AUSN8","medium",1,10,""
"2778",71,18,"consume","diamond_plain_0","","",1,"LB2AUSN8","medium",2,10,""
"2779",71,19,"consume","circle_checkered_0","","",1,"LB2AUSN8","medium",2,9,""
"2780",71,20,"consume","square_checkered_0","","",1,"LB2AUSN8","medium",6,9,""
"2781",71,21,"consume","diamond_plain_0","","",1,"LB2AUSN8","medium",6,1,""
"2782",71,22,"consume","triangle_dots_0","","",1,"LB2AUSN8","medium",4,1,""
"2783",71,23,"consume","triangle_plain_0","","",1,"LB2AUSN8","medium",5,3,""
"2784",71,24,"combine","triangle_checkered_0","square_dots_0","",0,"LB2AUSN8","medium",10,7,"triangle_checkered_0"
"2785",71,25,"combine","triangle_checkered_0","square_dots_0","",0,"LB2AUSN8","medium",10,7,"triangle_checkered_0"
"2786",71,26,"combine","triangle_checkered_0","diamond_dots_0","triangle_dots_1",0,"LB2AUSN8","medium",10,5,"triangle_dots_1"
"2787",71,27,"consume","triangle_dots_1","","",10,"LB2AUSN8","medium",10,5,""
"2788",71,28,"consume","square_dots_0","","",1,"LB2AUSN8","medium",10,7,""
"2789",71,29,"consume","triangle_dots_0","","",1,"LB2AUSN8","medium",14,8,""
"2790",71,30,"consume","circle_plain_0","","",1,"LB2AUSN8","medium",14,12,""
"2791",71,31,"consume","square_plain_0","","",1,"LB2AUSN8","medium",9,13,""
"2792",71,32,"consume","circle_dots_0","","",1,"LB2AUSN8","medium",8,13,""
"2793",71,33,"consume","square_plain_0","","",1,"LB2AUSN8","medium",4,12,""
"2794",71,34,"consume","diamond_stripes_0","","",1,"LB2AUSN8","medium",3,12,""
"2795",71,35,"consume","square_dots_0","","",1,"LB2AUSN8","medium",3,13,""
"2796",71,36,"consume","triangle_stripes_0","","",1,"LB2AUSN8","medium",1,14,""
"2797",71,37,"consume","diamond_stripes_0","","",1,"LB2AUSN8","medium",0,3,""
"2798",71,38,"consume","diamond_checkered_0","","",1,"LB2AUSN8","medium",1,0,""
"2799",71,39,"consume","circle_dots_0","","",1,"LB2AUSN8","medium",14,4,""
"2800",71,40,"consume","triangle_stripes_0","","",1,"LB2AUSN8","medium",1,13,""
"2801",72,1,"consume","square_stripes_0","","",1,"1AMV3ENN","high",8,4,""
"2802",72,2,"consume","circle_checkered_0","","",1,"1AMV3ENN","high",0,0,""
"2803",72,3,"combine","diamond_checkered_0","square_plain_0","",0,"1AMV3ENN","high",9,3,"diamond_checkered_0"
"2804",72,4,"combine","diamond_checkered_0","circle_dots_0","",0,"1AMV3ENN","high",2,3,"diamond_checkered_0"
"2805",72,5,"combine","diamond_checkered_0","circle_checkered_0","",0,"1AMV3ENN","high",5,2,"diamond_checkered_0"
"2806",72,6,"combine","diamond_checkered_0","square_plain_0","",0,"1AMV3ENN","high",9,3,"diamond_checkered_0"
"2807",72,7,"combine","diamond_checkered_0","circle_stripes_0","",0,"1AMV3ENN","high",14,6,"diamond_checkered_0"
"2808",72,8,"combine","diamond_checkered_0","square_checkered_0","",0,"1AMV3ENN","high",5,9,"diamond_checkered_0"
"2809",72,9,"combine","diamond_checkered_0","circle_plain_0","",0,"1AMV3ENN","high",1,11,"diamond_checkered_0"
"2810",72,10,"combine","diamond_checkered_0","triangle_stripes_0","",0,"1AMV3ENN","high",14,14,"diamond_checkered_0"
"2811",72,11,"combine","diamond_checkered_0","diamond_dots_0","diamond_dots_1",0,"1AMV3ENN","high",12,3,"diamond_dots_1"
"2812",72,12,"combine","triangle_plain_0","diamond_plain_0","",0,"1AMV3ENN","high",4,3,"triangle_plain_0"
"2813",72,13,"combine","triangle_plain_0","diamond_plain_0","",0,"1AMV3ENN","high",4,3,"triangle_plain_0"
"2814",72,14,"combine","triangle_plain_0","diamond_dots_0","",0,"1AMV3ENN","high",14,3,"triangle_plain_0"
"2815",72,15,"combine","triangle_plain_0","circle_stripes_0","",0,"1AMV3ENN","high",14,6,"triangle_plain_0"
"2816",72,16,"combine","triangle_plain_0","diamond_checkered_0","",0,"1AMV3ENN","high",13,9,"triangle_plain_0"
"2817",72,17,"combine","triangle_plain_0","triangle_stripes_0","triangle_stripes_1",0,"1AMV3ENN","high",14,14,"triangle_stripes_1"
"2818",72,18,"combine","triangle_stripes_1","circle_plain_0","",0,"1AMV3ENN","high",1,11,"triangle_stripes_1"
"2819",72,19,"consume","triangle_dots_0","","",1,"1AMV3ENN","high",1,7,""
"2820",72,20,"consume","triangle_plain_0","","",1,"1AMV3ENN","high",6,9,""
"2821",72,21,"combine","square_checkered_0","triangle_checkered_0","",0,"1AMV3ENN","high",6,5,"square_checkered_0"
"2822",72,22,"combine","square_checkered_0","square_plain_0","square_plain_1",0,"1AMV3ENN","high",9,3,"square_plain_1"
"2823",72,23,"combine","square_plain_1","diamond_plain_0","",0,"1AMV3ENN","high",4,3,"square_plain_1"
"2824",72,24,"combine","square_plain_1","circle_dots_0","",0,"1AMV3ENN","high",2,3,"square_plain_1"
"2825",72,25,"consume","square_plain_1","","",10,"1AMV3ENN","high",0,1,""
"2826",72,26,"combine","diamond_stripes_0","square_dots_0","",0,"1AMV3ENN","high",5,0,"diamond_stripes_0"
"2827",72,27,"combine","diamond_stripes_0","circle_checkered_0","",0,"1AMV3ENN","high",5,2,"diamond_stripes_0"
"2828",72,28,"combine","diamond_stripes_0","diamond_plain_0","diamond_plain_1",0,"1AMV3ENN","high",4,3,"diamond_plain_1"
"2829",72,29,"consume","diamond_plain_1","","",10,"1AMV3ENN","high",4,3,""
"2830",72,30,"combine","square_stripes_0","circle_dots_0","",0,"1AMV3ENN","high",2,3,"square_stripes_0"
"2831",72,31,"combine","square_stripes_0","triangle_checkered_0","",0,"1AMV3ENN","high",6,5,"square_stripes_0"
"2832",72,32,"combine","square_stripes_0","square_plain_0","square_plain_1",0,"1AMV3ENN","high",13,6,"square_plain_1"
"2833",72,33,"combine","square_plain_1","circle_stripes_0","",0,"1AMV3ENN","high",14,6,"square_plain_1"
"2834",72,34,"combine","square_plain_1","diamond_checkered_0","",0,"1AMV3ENN","high",13,9,"square_plain_1"
"2835",72,35,"combine","square_plain_1","diamond_dots_1","",0,"1AMV3ENN","high",10,7,"square_plain_1"
"2836",72,36,"combine","square_plain_1","diamond_plain_0","",0,"1AMV3ENN","high",7,11,"square_plain_1"
"2837",72,37,"combine","square_plain_1","diamond_stripes_0","",0,"1AMV3ENN","high",3,13,"square_plain_1"
"2838",72,38,"combine","square_plain_1","triangle_stripes_1","",0,"1AMV3ENN","high",1,13,"square_plain_1"
"2839",72,39,"combine","square_plain_1","circle_plain_0","",0,"1AMV3ENN","high",1,11,"square_plain_1"
"2840",72,40,"combine","square_plain_1","circle_dots_0","",0,"1AMV3ENN","high",2,3,"square_plain_1"
"2841",73,1,"combine","square_plain_0","triangle_checkered_0","",0,"WQK04AHH","low",11,4,"square_plain_0"
"2842",73,2,"combine","circle_plain_0","square_plain_0","circle_plain_1",0,"WQK04AHH","low",7,8,"circle_plain_1"
"2843",73,3,"combine","circle_plain_1","square_plain_0","circle_plain_2",0,"WQK04AHH","low",5,2,"circle_plain_2"
"2844",73,4,"combine","circle_plain_0","circle_dots_0","",0,"WQK04AHH","low",1,13,"circle_plain_0"
"2845",73,5,"combine","circle_plain_0","triangle_plain_0","",0,"WQK04AHH","low",7,11,"circle_plain_0"
"2846",73,6,"combine","circle_plain_0","diamond_plain_0","",0,"WQK04AHH","low",10,11,"circle_plain_0"
"2847",73,7,"combine","circle_plain_0","circle_plain_2","",0,"WQK04AHH","low",0,0,"circle_plain_0"
"2848",73,8,"combine","circle_plain_2","circle_plain_0","",0,"WQK04AHH","low",0,2,"circle_plain_2"
"2849",73,9,"combine","circle_plain_2","circle_stripes_0","",0,"WQK04AHH","low",2,2,"circle_plain_2"
"2850",73,10,"combine","circle_plain_2","circle_plain_0","",0,"WQK04AHH","low",0,2,"circle_plain_2"
"2851",73,11,"combine","circle_plain_2","square_dots_0","",0,"WQK04AHH","low",5,10,"circle_plain_2"
"2852",73,12,"consume","circle_plain_0","","",1,"WQK04AHH","low",7,13,""
"2853",73,13,"consume","diamond_plain_0","","",1,"WQK04AHH","low",10,13,""
"2854",73,14,"consume","triangle_plain_0","","",1,"WQK04AHH","low",7,13,""
"2855",73,15,"consume","circle_plain_2","","",100,"WQK04AHH","low",3,7,""
"2856",73,16,"consume","triangle_plain_0","","",1,"WQK04AHH","low",2,8,""
"2857",73,17,"consume","square_dots_0","","",1,"WQK04AHH","low",5,9,""
"2858",73,18,"consume","circle_dots_0","","",1,"WQK04AHH","low",2,13,""
"2859",73,19,"consume","diamond_checkered_0","","",1,"WQK04AHH","low",2,12,""
"2860",73,20,"consume","circle_dots_0","","",1,"WQK04AHH","low",2,7,""
"2861",73,21,"consume","circle_stripes_0","","",1,"WQK04AHH","low",5,5,""
"2862",73,22,"consume","diamond_plain_0","","",1,"WQK04AHH","low",7,14,""
"2863",73,23,"combine","triangle_dots_0","diamond_dots_0","triangle_dots_1",0,"WQK04AHH","low",10,6,"triangle_dots_1"
"2864",73,24,"consume","triangle_dots_1","","",10,"WQK04AHH","low",7,6,""
"2865",73,25,"combine","triangle_dots_0","diamond_dots_0","triangle_dots_1",0,"WQK04AHH","low",5,1,"triangle_dots_1"
"2866",73,26,"consume","triangle_dots_1","","",10,"WQK04AHH","low",5,4,""
"2867",73,27,"combine","triangle_stripes_0","circle_stripes_0","",0,"WQK04AHH","low",8,10,"triangle_stripes_0"
"2868",73,28,"consume","triangle_stripes_0","","",1,"WQK04AHH","low",8,8,""
"2869",73,29,"combine","circle_stripes_0","square_stripes_0","circle_stripes_1",0,"WQK04AHH","low",14,11,"circle_stripes_1"
"2870",73,30,"consume","circle_stripes_1","","",10,"WQK04AHH","low",13,9,""
"2871",73,31,"consume","square_dots_0","","",1,"WQK04AHH","low",11,7,""
"2872",73,32,"combine","triangle_checkered_0","circle_checkered_0","",0,"WQK04AHH","low",13,12,"triangle_checkered_0"
"2873",73,33,"consume","triangle_checkered_0","","",1,"WQK04AHH","low",12,11,""
"2874",73,34,"consume","triangle_checkered_0","","",1,"WQK04AHH","low",7,6,""
"2875",73,35,"consume","triangle_stripes_0","","",1,"WQK04AHH","low",9,5,""
"2876",73,36,"consume","circle_checkered_0","","",1,"WQK04AHH","low",13,11,""
"2877",73,37,"consume","square_stripes_0","","",1,"WQK04AHH","low",13,11,""
"2878",73,38,"combine","circle_checkered_0","square_checkered_0","circle_checkered_1",0,"WQK04AHH","low",12,13,"circle_checkered_1"
"2879",73,39,"consume","circle_checkered_1","","",10,"WQK04AHH","low",12,10,""
"2880",73,40,"combine","diamond_checkered_0","square_checkered_0","",0,"WQK04AHH","low",2,5,"diamond_checkered_0"
"2881",74,1,"consume","square_checkered_0","","",1,"HLTBVM8L","medium",6,4,""
"2882",74,2,"consume","circle_dots_0","","",1,"HLTBVM8L","medium",4,4,""
"2883",74,3,"consume","triangle_plain_0","","",1,"HLTBVM8L","medium",1,6,""
"2884",74,4,"consume","triangle_plain_0","","",1,"HLTBVM8L","medium",7,0,""
"2885",74,5,"consume","circle_plain_0","","",1,"HLTBVM8L","medium",12,0,""
"2886",74,6,"consume","circle_plain_0","","",1,"HLTBVM8L","medium",12,3,""
"2887",74,7,"consume","triangle_stripes_0","","",1,"HLTBVM8L","medium",13,1,""
"2888",74,8,"combine","diamond_plain_0","diamond_dots_0","",0,"HLTBVM8L","medium",6,3,"diamond_plain_0"
"2889",74,9,"combine","diamond_plain_0","circle_dots_0","",0,"HLTBVM8L","medium",1,9,"diamond_plain_0"
"2890",74,10,"combine","diamond_plain_0","triangle_dots_0","diamond_dots_1",0,"HLTBVM8L","medium",7,12,"diamond_dots_1"
"2891",74,11,"combine","diamond_dots_1","square_dots_0","",0,"HLTBVM8L","medium",11,7,"diamond_dots_1"
"2892",74,12,"consume","diamond_dots_1","","",10,"HLTBVM8L","medium",13,7,""
"2893",74,13,"combine","square_dots_0","square_stripes_0","",0,"HLTBVM8L","medium",9,11,"square_dots_0"
"2894",74,14,"combine","square_dots_0","triangle_checkered_0","",0,"HLTBVM8L","medium",3,12,"square_dots_0"
"2895",74,15,"combine","square_dots_0","circle_dots_0","",0,"HLTBVM8L","medium",1,9,"square_dots_0"
"2896",74,16,"combine","square_dots_0","diamond_checkered_0","",0,"HLTBVM8L","medium",0,9,"square_dots_0"
"2897",74,17,"combine","square_dots_0","diamond_stripes_0","",0,"HLTBVM8L","medium",0,1,"square_dots_0"
"2898",74,18,"combine","square_dots_0","diamond_stripes_0","",0,"HLTBVM8L","medium",0,1,"square_dots_0"
"2899",74,19,"combine","square_dots_0","diamond_stripes_0","",0,"HLTBVM8L","medium",0,1,"square_dots_0"
"2900",74,20,"combine","square_dots_0","diamond_stripes_0","",0,"HLTBVM8L","medium",0,1,"square_dots_0"
"2901",74,21,"combine","square_dots_0","diamond_stripes_0","",0,"HLTBVM8L","medium",0,1,"square_dots_0"
"2902",74,22,"combine","square_dots_0","diamond_dots_0","",0,"HLTBVM8L","medium",6,3,"square_dots_0"
"2903",74,23,"consume","square_dots_0","","",1,"HLTBVM8L","medium",5,4,""
"2904",74,24,"combine","diamond_dots_0","circle_stripes_0","",0,"HLTBVM8L","medium",5,9,"diamond_dots_0"
"2905",74,25,"combine","diamond_dots_0","diamond_plain_0","",0,"HLTBVM8L","medium",13,13,"diamond_dots_0"
"2906",74,26,"combine","diamond_dots_0","triangle_dots_0","",0,"HLTBVM8L","medium",12,14,"diamond_dots_0"
"2907",74,27,"combine","diamond_dots_0","diamond_plain_0","",0,"HLTBVM8L","medium",13,13,"diamond_dots_0"
"2908",74,28,"combine","diamond_dots_0","diamond_checkered_0","",0,"HLTBVM8L","medium",0,9,"diamond_dots_0"
"2909",74,29,"combine","diamond_dots_0","square_dots_0","",0,"HLTBVM8L","medium",3,10,"diamond_dots_0"
"2910",74,30,"combine","square_dots_0","square_stripes_0","",0,"HLTBVM8L","medium",9,11,"square_dots_0"
"2911",74,31,"combine","square_dots_0","circle_checkered_0","square_checkered_1",0,"HLTBVM8L","medium",11,12,"square_checkered_1"
"2912",74,32,"combine","square_checkered_1","circle_checkered_0","",0,"HLTBVM8L","medium",14,12,"square_checkered_1"
"2913",74,33,"combine","square_checkered_1","circle_checkered_0","",0,"HLTBVM8L","medium",14,12,"square_checkered_1"
"2914",74,34,"combine","square_checkered_1","square_stripes_0","",0,"HLTBVM8L","medium",9,11,"square_checkered_1"
"2915",74,35,"combine","square_checkered_1","circle_stripes_0","square_stripes_2",0,"HLTBVM8L","medium",5,9,"square_stripes_2"
"2916",74,36,"consume","square_stripes_2","","",100,"HLTBVM8L","medium",5,9,""
"2917",74,37,"combine","circle_stripes_0","square_checkered_0","circle_checkered_1",0,"HLTBVM8L","medium",7,4,"circle_checkered_1"
"2918",74,38,"combine","circle_checkered_1","diamond_dots_0","",0,"HLTBVM8L","medium",3,9,"circle_checkered_1"
"2919",74,39,"combine","circle_checkered_1","circle_dots_0","",0,"HLTBVM8L","medium",1,9,"circle_checkered_1"
"2920",74,40,"combine","square_plain_0","circle_checkered_1","square_checkered_2",0,"HLTBVM8L","medium",13,9,"square_checkered_2"
"2921",75,1,"combine","square_plain_0","diamond_plain_0","",0,"9Q8TLHOM","medium",3,13,"square_plain_0"
"2922",75,2,"combine","square_plain_0","circle_plain_0","",0,"9Q8TLHOM","medium",1,11,"square_plain_0"
"2923",75,3,"combine","square_plain_0","square_dots_0","",0,"9Q8TLHOM","medium",7,4,"square_plain_0"
"2924",75,4,"combine","square_plain_0","square_stripes_0","",0,"9Q8TLHOM","medium",14,4,"square_plain_0"
"2925",75,5,"combine","square_plain_0","square_dots_0","",0,"9Q8TLHOM","medium",7,4,"square_plain_0"
"2926",75,6,"combine","square_plain_0","square_dots_0","",0,"9Q8TLHOM","medium",7,4,"square_plain_0"
"2927",75,7,"combine","square_plain_0","square_checkered_0","",0,"9Q8TLHOM","medium",0,14,"square_plain_0"
"2928",75,8,"combine","square_plain_0","circle_plain_0","",0,"9Q8TLHOM","medium",1,11,"square_plain_0"
"2929",75,9,"combine","circle_plain_0","circle_checkered_0","",0,"9Q8TLHOM","medium",4,9,"circle_plain_0"
"2930",75,10,"combine","circle_plain_0","square_dots_0","circle_dots_1",0,"9Q8TLHOM","medium",7,4,"circle_dots_1"
"2931",75,11,"consume","circle_dots_1","","",10,"9Q8TLHOM","medium",7,4,""
"2932",75,12,"combine","circle_plain_0","square_dots_0","circle_dots_1",0,"9Q8TLHOM","medium",14,7,"circle_dots_1"
"2933",75,13,"consume","circle_dots_1","","",10,"9Q8TLHOM","medium",14,7,""
"2934",75,14,"combine","triangle_checkered_0","circle_stripes_0","",0,"9Q8TLHOM","medium",12,6,"triangle_checkered_0"
"2935",75,15,"combine","triangle_plain_0","diamond_plain_0","",0,"9Q8TLHOM","medium",3,13,"triangle_plain_0"
"2936",75,16,"combine","triangle_plain_0","triangle_dots_0","",0,"9Q8TLHOM","medium",8,10,"triangle_plain_0"
"2937",75,17,"combine","triangle_plain_0","diamond_stripes_0","triangle_stripes_1",0,"9Q8TLHOM","medium",10,13,"triangle_stripes_1"
"2938",75,18,"consume","triangle_stripes_1","","",10,"9Q8TLHOM","medium",10,13,""
"2939",75,19,"combine","triangle_plain_0","diamond_stripes_0","triangle_stripes_1",0,"9Q8TLHOM","medium",8,11,"triangle_stripes_1"
"2940",75,20,"consume","triangle_stripes_1","","",10,"9Q8TLHOM","medium",8,11,""
"2941",75,21,"combine","diamond_plain_0","circle_checkered_0","",0,"9Q8TLHOM","medium",4,9,"diamond_plain_0"
"2942",75,22,"combine","diamond_plain_0","triangle_stripes_0","diamond_stripes_1",0,"9Q8TLHOM","medium",13,8,"diamond_stripes_1"
"2943",75,23,"consume","diamond_stripes_1","","",10,"9Q8TLHOM","medium",13,8,""
"2944",75,24,"combine","circle_stripes_0","diamond_plain_0","",0,"9Q8TLHOM","medium",13,13,"circle_stripes_0"
"2945",75,25,"combine","circle_stripes_0","square_plain_0","circle_plain_1",0,"9Q8TLHOM","medium",2,11,"circle_plain_1"
"2946",75,26,"consume","circle_plain_1","","",10,"9Q8TLHOM","medium",3,11,""
