id,event_id,timestamp,action,x,y,actionsLeft,currentPoints,currentlyCarrying,token,assignment
33,63,2026-02-26T10:04:45.671Z,moveLeft,6,14,34,0,triangle_plain_2,32O1XMED,hard-2
33,64,2026-02-26T10:04:45.846Z,moveLeft,5,14,34,0,triangle_plain_2,32O1XMED,hard-2
33,65,2026-02-26T10:04:46.005Z,moveLeft,4,14,34,0,triangle_plain_2,32O1XMED,hard-2
33,66,2026-02-26T10:04:46.167Z,moveLeft,3,14,34,0,triangle_plain_2,32O1XMED,hard-2
33,67,2026-02-26T10:04:46.326Z,moveLeft,2,14,34,0,triangle_plain_2,32O1XMED,hard-2
33,68,2026-02-26T10:04:46.500Z,moveLeft,1,14,34,0,triangle_plain_2,32O1XMED,hard-2
33,69,2026-02-26T10:04:46.662Z,moveLeft,0,14,34,0,triangle_plain_2,32O1XMED,hard-2
33,70,2026-02-26T10:04:47.158Z,moveUp,0,13,34,0,triangle_plain_2,32O1XMED,hard-2
33,71,2026-02-26T10:04:47.350Z,moveUp,0,12,34,0,triangle_plain_2,32O1XMED,hard-2
33,72,2026-02-26T10:04:47.766Z,moveUp,0,11,34,0,triangle_plain_2,32O1XMED,hard-2
33,73,2026-02-26T10:04:48.568Z,combine,0,11,33,0,triangle_plain_2,32O1XMED,hard-2
33,74,2026-02-26T10:04:50.663Z,moveRight,1,11,33,0,triangle_plain_2,32O1XMED,hard-2
33,75,2026-02-26T10:04:50.981Z,moveRight,2,11,33,0,triangle_plain_2,32O1XMED,hard-2
33,76,2026-02-26T10:04:51.542Z,moveDown,2,12,33,0,triangle_plain_2,32O1XMED,hard-2
33,77,2026-02-26T10:04:51.848Z,combine,2,12,32,0,triangle_plain_2,32O1XMED,hard-2
33,78,2026-02-26T10:04:52.165Z,moveUp,2,11,32,0,triangle_plain_2,32O1XMED,hard-2
33,79,2026-02-26T10:04:52.598Z,moveRight,3,11,32,0,triangle_plain_2,32O1XMED,hard-2
33,80,2026-02-26T10:04:52.806Z,moveRight,4,11,32,0,triangle_plain_2,32O1XMED,hard-2
33,81,2026-02-26T10:04:53.049Z,combine,4,11,31,0,triangle_dots_3,32O1XMED,hard-2
33,82,2026-02-26T10:04:55.372Z,moveUp,4,10,31,0,triangle_dots_3,32O1XMED,hard-2
33,83,2026-02-26T10:04:59.270Z,moveLeft,3,10,31,0,triangle_dots_3,32O1XMED,hard-2
33,84,2026-02-26T10:05:00.070Z,combine,3,10,30,0,triangle_dots_3,32O1XMED,hard-2
33,85,2026-02-26T10:05:01.463Z,moveLeft,2,10,30,0,triangle_dots_3,32O1XMED,hard-2
33,86,2026-02-26T10:05:01.942Z,moveDown,2,11,30,0,triangle_dots_3,32O1XMED,hard-2
33,87,2026-02-26T10:05:02.326Z,moveDown,2,12,30,0,triangle_dots_3,32O1XMED,hard-2
33,88,2026-02-26T10:05:02.650Z,combine,2,12,29,0,triangle_plain_4,32O1XMED,hard-2
33,89,2026-02-26T10:05:04.660Z,moveRight,3,12,29,0,triangle_plain_4,32O1XMED,hard-2
33,90,2026-02-26T10:05:04.966Z,moveRight,4,12,29,0,triangle_plain_4,32O1XMED,hard-2
33,91,2026-02-26T10:05:06.924Z,moveLeft,3,12,29,0,triangle_plain_4,32O1XMED,hard-2
33,92,2026-02-26T10:05:07.110Z,moveLeft,2,12,29,0,triangle_plain_4,32O1XMED,hard-2
33,93,2026-02-26T10:05:07.318Z,moveLeft,1,12,29,0,triangle_plain_4,32O1XMED,hard-2
33,94,2026-02-26T10:05:07.542Z,moveLeft,0,12,29,0,triangle_plain_4,32O1XMED,hard-2
33,95,2026-02-26T10:05:07.862Z,moveUp,0,11,29,0,triangle_plain_4,32O1XMED,hard-2
33,96,2026-02-26T10:05:08.216Z,combine,0,11,28,0,triangle_plain_4,32O1XMED,hard-2
33,97,2026-02-26T10:05:09.414Z,moveRight,1,11,28,0,triangle_plain_4,32O1XMED,hard-2
33,98,2026-02-26T10:05:10.439Z,moveRight,2,11,28,0,triangle_plain_4,32O1XMED,hard-2
33,99,2026-02-26T10:05:10.630Z,moveRight,3,11,28,0,triangle_plain_4,32O1XMED,hard-2
33,100,2026-02-26T10:05:10.823Z,moveRight,4,11,28,0,triangle_plain_4,32O1XMED,hard-2
33,101,2026-02-26T10:05:10.998Z,moveRight,5,11,28,0,triangle_plain_4,32O1XMED,hard-2
33,102,2026-02-26T10:05:11.174Z,moveRight,6,11,28,0,triangle_plain_4,32O1XMED,hard-2
33,103,2026-02-26T10:05:11.350Z,moveRight,7,11,28,0,triangle_plain_4,32O1XMED,hard-2
33,104,2026-02-26T10:05:11.542Z,moveRight,8,11,28,0,triangle_plain_4,32O1XMED,hard-2
33,105,2026-02-26T10:05:11.702Z,moveRight,9,11,28,0,triangle_plain_4,32O1XMED,hard-2
33,106,2026-02-26T10:05:11.876Z,moveRight,10,11,28,0,triangle_plain_4,32O1XMED,hard-2
33,107,2026-02-26T10:05:12.085Z,moveRight,11,11,28,0,triangle_plain_4,32O1XMED,hard-2
33,108,2026-02-26T10:05:12.533Z,moveRight,12,11,28,0,triangle_plain_4,32O1XMED,hard-2
33,109,2026-02-26T10:05:12.886Z,moveDown,12,12,28,0,triangle_plain_4,32O1XMED,hard-2
33,110,2026-02-26T10:05:13.178Z,combine,12,12,27,0,triangle_dots_5,32O1XMED,hard-2
33,111,2026-02-26T10:05:16.039Z,moveUp,12,11,27,0,triangle_dots_5,32O1XMED,hard-2
33,112,2026-02-26T10:05:16.245Z,moveUp,12,10,27,0,triangle_dots_5,32O1XMED,hard-2
33,113,2026-02-26T10:05:16.534Z,moveRight,13,10,27,0,triangle_dots_5,32O1XMED,hard-2
33,114,2026-02-26T10:05:16.711Z,moveRight,14,10,27,0,triangle_dots_5,32O1XMED,hard-2
33,115,2026-02-26T10:05:17.276Z,combine,14,10,26,0,triangle_dots_5,32O1XMED,hard-2
33,116,2026-02-26T10:05:18.262Z,moveDown,14,11,26,0,triangle_dots_5,32O1XMED,hard-2
33,117,2026-02-26T10:05:18.455Z,moveDown,14,12,26,0,triangle_dots_5,32O1XMED,hard-2
33,118,2026-02-26T10:05:18.646Z,moveDown,14,13,26,0,triangle_dots_5,32O1XMED,hard-2
33,119,2026-02-26T10:05:18.821Z,moveDown,14,14,26,0,triangle_dots_5,32O1XMED,hard-2
33,120,2026-02-26T10:05:19.126Z,moveLeft,13,14,26,0,triangle_dots_5,32O1XMED,hard-2
33,121,2026-02-26T10:05:19.369Z,combine,13,14,25,0,triangle_dots_5,32O1XMED,hard-2
33,122,2026-02-26T10:05:20.006Z,moveLeft,12,14,25,0,triangle_dots_5,32O1XMED,hard-2
33,123,2026-02-26T10:05:20.214Z,moveLeft,11,14,25,0,triangle_dots_5,32O1XMED,hard-2
33,124,2026-02-26T10:05:20.390Z,moveLeft,10,14,25,0,triangle_dots_5,32O1XMED,hard-2
33,125,2026-02-26T10:05:20.583Z,moveLeft,9,14,25,0,triangle_dots_5,32O1XMED,hard-2
33,126,2026-02-26T10:05:20.790Z,moveUp,9,13,25,0,triangle_dots_5,32O1XMED,hard-2
33,127,2026-02-26T10:05:21.414Z,moveUp,9,12,25,0,triangle_dots_5,32O1XMED,hard-2
33,128,2026-02-26T10:05:21.606Z,moveUp,9,11,25,0,triangle_dots_5,32O1XMED,hard-2
33,129,2026-02-26T10:05:21.782Z,moveUp,9,10,25,0,triangle_dots_5,32O1XMED,hard-2
33,130,2026-02-26T10:05:22.054Z,moveLeft,8,10,25,0,triangle_dots_5,32O1XMED,hard-2
33,131,2026-02-26T10:05:22.246Z,moveLeft,7,10,25,0,triangle_dots_5,32O1XMED,hard-2
33,132,2026-02-26T10:05:22.406Z,moveLeft,6,10,25,0,triangle_dots_5,32O1XMED,hard-2
33,133,2026-02-26T10:05:22.664Z,combine,6,10,24,0,triangle_dots_5,32O1XMED,hard-2
33,134,2026-02-26T10:05:23.206Z,moveLeft,5,10,24,0,triangle_dots_5,32O1XMED,hard-2
33,135,2026-02-26T10:05:23.382Z,moveLeft,4,10,24,0,triangle_dots_5,32O1XMED,hard-2
33,136,2026-02-26T10:05:23.574Z,moveLeft,3,10,24,0,triangle_dots_5,32O1XMED,hard-2
33,137,2026-02-26T10:05:23.767Z,moveLeft,2,10,24,0,triangle_dots_5,32O1XMED,hard-2
33,138,2026-02-26T10:05:23.942Z,moveLeft,1,10,24,0,triangle_dots_5,32O1XMED,hard-2
33,139,2026-02-26T10:05:24.406Z,moveLeft,0,10,24,0,triangle_dots_5,32O1XMED,hard-2
33,140,2026-02-26T10:05:24.806Z,moveDown,0,11,24,0,triangle_dots_5,32O1XMED,hard-2
33,141,2026-02-26T10:05:25.049Z,combine,0,11,23,0,triangle_dots_5,32O1XMED,hard-2
33,142,2026-02-26T10:05:25.750Z,moveUp,0,10,23,0,triangle_dots_5,32O1XMED,hard-2
33,143,2026-02-26T10:05:26.118Z,moveUp,0,9,23,0,triangle_dots_5,32O1XMED,hard-2
33,144,2026-02-26T10:05:26.486Z,moveRight,1,9,23,0,triangle_dots_5,32O1XMED,hard-2
33,145,2026-02-26T10:05:26.694Z,moveRight,2,9,23,0,triangle_dots_5,32O1XMED,hard-2
33,146,2026-02-26T10:05:27.079Z,moveUp,2,8,23,0,triangle_dots_5,32O1XMED,hard-2
33,147,2026-02-26T10:05:27.308Z,moveUp,2,7,23,0,triangle_dots_5,32O1XMED,hard-2
33,148,2026-02-26T10:05:27.479Z,moveUp,2,6,23,0,triangle_dots_5,32O1XMED,hard-2
33,149,2026-02-26T10:05:27.670Z,moveUp,2,5,23,0,triangle_dots_5,32O1XMED,hard-2
33,150,2026-02-26T10:05:27.926Z,moveRight,3,5,23,0,triangle_dots_5,32O1XMED,hard-2
33,151,2026-02-26T10:05:28.150Z,moveRight,4,5,23,0,triangle_dots_5,32O1XMED,hard-2
33,152,2026-02-26T10:05:28.424Z,combine,4,5,22,0,triangle_dots_5,32O1XMED,hard-2
33,153,2026-02-26T10:05:28.885Z,moveUp,4,4,22,0,triangle_dots_5,32O1XMED,hard-2
33,154,2026-02-26T10:05:29.063Z,moveUp,4,3,22,0,triangle_dots_5,32O1XMED,hard-2
33,155,2026-02-26T10:05:29.254Z,moveUp,4,2,22,0,triangle_dots_5,32O1XMED,hard-2
33,156,2026-02-26T10:05:29.430Z,moveUp,4,1,22,0,triangle_dots_5,32O1XMED,hard-2
33,157,2026-02-26T10:05:29.815Z,moveLeft,3,1,22,0,triangle_dots_5,32O1XMED,hard-2
33,158,2026-02-26T10:05:30.198Z,moveLeft,2,1,22,0,triangle_dots_5,32O1XMED,hard-2
33,159,2026-02-26T10:05:30.409Z,combine,2,1,21,0,triangle_dots_5,32O1XMED,hard-2
33,160,2026-02-26T10:05:31.542Z,moveDown,2,2,21,0,triangle_dots_5,32O1XMED,hard-2
33,161,2026-02-26T10:05:31.733Z,moveDown,2,3,21,0,triangle_dots_5,32O1XMED,hard-2
33,162,2026-02-26T10:05:31.926Z,moveDown,2,4,21,0,triangle_dots_5,32O1XMED,hard-2
33,163,2026-02-26T10:05:32.134Z,moveDown,2,5,21,0,triangle_dots_5,32O1XMED,hard-2
33,164,2026-02-26T10:05:32.326Z,moveDown,2,6,21,0,triangle_dots_5,32O1XMED,hard-2
33,165,2026-02-26T10:05:32.741Z,moveDown,2,7,21,0,triangle_dots_5,32O1XMED,hard-2
33,166,2026-02-26T10:05:33.062Z,moveRight,3,7,21,0,triangle_dots_5,32O1XMED,hard-2
33,167,2026-02-26T10:05:33.254Z,moveRight,4,7,21,0,triangle_dots_5,32O1XMED,hard-2
33,168,2026-02-26T10:05:33.497Z,combine,4,7,20,0,triangle_dots_5,32O1XMED,hard-2
33,169,2026-02-26T10:05:34.822Z,moveUp,4,6,20,0,triangle_dots_5,32O1XMED,hard-2
33,170,2026-02-26T10:05:34.998Z,moveUp,4,5,20,0,triangle_dots_5,32O1XMED,hard-2
33,171,2026-02-26T10:05:36.102Z,moveRight,5,5,20,0,triangle_dots_5,32O1XMED,hard-2
33,172,2026-02-26T10:05:36.294Z,moveRight,6,5,20,0,triangle_dots_5,32O1XMED,hard-2
33,173,2026-02-26T10:05:36.454Z,moveRight,7,5,20,0,triangle_dots_5,32O1XMED,hard-2
33,174,2026-02-26T10:05:36.837Z,moveUp,7,4,20,0,triangle_dots_5,32O1XMED,hard-2
33,175,2026-02-26T10:05:37.286Z,moveRight,8,4,20,0,triangle_dots_5,32O1XMED,hard-2
33,176,2026-02-26T10:05:37.597Z,combine,8,4,19,0,triangle_dots_5,32O1XMED,hard-2
33,177,2026-02-26T10:05:38.855Z,moveDown,8,5,19,0,triangle_dots_5,32O1XMED,hard-2
33,178,2026-02-26T10:05:40.247Z,drop,8,5,19,0,,32O1XMED,hard-2
33,179,2026-02-26T10:05:40.790Z,moveLeft,7,5,19,0,,32O1XMED,hard-2
33,180,2026-02-26T10:05:41.463Z,moveUp,7,4,19,0,,32O1XMED,hard-2
33,181,2026-02-26T10:05:41.942Z,moveRight,8,4,19,0,,32O1XMED,hard-2
33,182,2026-02-26T10:05:42.231Z,pickUp,8,4,19,0,diamond_dots_0,32O1XMED,hard-2
33,183,2026-02-26T10:05:42.566Z,moveLeft,7,4,19,0,diamond_dots_0,32O1XMED,hard-2
33,184,2026-02-26T10:05:42.757Z,moveLeft,6,4,19,0,diamond_dots_0,32O1XMED,hard-2
33,185,2026-02-26T10:05:42.965Z,moveLeft,5,4,19,0,diamond_dots_0,32O1XMED,hard-2
33,186,2026-02-26T10:05:43.140Z,moveLeft,4,4,19,0,diamond_dots_0,32O1XMED,hard-2
33,187,2026-02-26T10:05:43.492Z,moveDown,4,5,19,0,diamond_dots_0,32O1XMED,hard-2
33,188,2026-02-26T10:05:43.717Z,combine,4,5,18,0,diamond_dots_0,32O1XMED,hard-2
33,189,2026-02-26T10:05:46.070Z,moveUp,4,4,18,0,diamond_dots_0,32O1XMED,hard-2
33,190,2026-02-26T10:05:46.262Z,moveUp,4,3,18,0,diamond_dots_0,32O1XMED,hard-2
33,191,2026-02-26T10:05:46.630Z,moveLeft,3,3,18,0,diamond_dots_0,32O1XMED,hard-2
33,192,2026-02-26T10:05:46.969Z,combine,3,3,17,0,diamond_dots_0,32O1XMED,hard-2
33,193,2026-02-26T10:05:47.333Z,moveUp,3,2,17,0,diamond_dots_0,32O1XMED,hard-2
33,194,2026-02-26T10:05:47.628Z,moveUp,3,1,17,0,diamond_dots_0,32O1XMED,hard-2
33,195,2026-02-26T10:05:47.910Z,moveRight,4,1,17,0,diamond_dots_0,32O1XMED,hard-2
33,196,2026-02-26T10:05:48.150Z,moveRight,5,1,17,0,diamond_dots_0,32O1XMED,hard-2
33,197,2026-02-26T10:05:48.535Z,moveDown,5,2,17,0,diamond_dots_0,32O1XMED,hard-2
33,198,2026-02-26T10:05:48.839Z,combine,5,2,16,0,diamond_dots_0,32O1XMED,hard-2
33,199,2026-02-26T10:05:49.269Z,moveLeft,4,2,16,0,diamond_dots_0,32O1XMED,hard-2
33,200,2026-02-26T10:05:49.478Z,moveLeft,3,2,16,0,diamond_dots_0,32O1XMED,hard-2
33,201,2026-02-26T10:05:49.686Z,moveLeft,2,2,16,0,diamond_dots_0,32O1XMED,hard-2
33,202,2026-02-26T10:05:49.926Z,moveUp,2,1,16,0,diamond_dots_0,32O1XMED,hard-2
33,203,2026-02-26T10:05:50.296Z,combine,2,1,15,0,diamond_dots_0,32O1XMED,hard-2
33,204,2026-02-26T10:05:50.758Z,moveLeft,1,1,15,0,diamond_dots_0,32O1XMED,hard-2
33,205,2026-02-26T10:05:50.948Z,moveLeft,0,1,15,0,diamond_dots_0,32O1XMED,hard-2
33,206,2026-02-26T10:05:51.238Z,moveUp,0,0,15,0,diamond_dots_0,32O1XMED,hard-2
33,207,2026-02-26T10:05:51.464Z,combine,0,0,14,0,diamond_dots_0,32O1XMED,hard-2
33,208,2026-02-26T10:05:51.941Z,moveRight,1,0,14,0,diamond_dots_0,32O1XMED,hard-2
33,209,2026-02-26T10:05:52.310Z,moveRight,2,0,14,0,diamond_dots_0,32O1XMED,hard-2
33,210,2026-02-26T10:05:52.726Z,moveDown,2,1,14,0,diamond_dots_0,32O1XMED,hard-2
33,211,2026-02-26T10:05:52.919Z,moveDown,2,2,14,0,diamond_dots_0,32O1XMED,hard-2
33,212,2026-02-26T10:05:53.110Z,moveDown,2,3,14,0,diamond_dots_0,32O1XMED,hard-2
33,213,2026-02-26T10:05:53.302Z,moveDown,2,4,14,0,diamond_dots_0,32O1XMED,hard-2
33,214,2026-02-26T10:05:53.511Z,moveDown,2,5,14,0,diamond_dots_0,32O1XMED,hard-2
33,215,2026-02-26T10:05:53.718Z,moveDown,2,6,14,0,diamond_dots_0,32O1XMED,hard-2
33,216,2026-02-26T10:05:53.910Z,moveDown,2,7,14,0,diamond_dots_0,32O1XMED,hard-2
33,217,2026-02-26T10:05:54.166Z,moveDown,2,8,14,0,diamond_dots_0,32O1XMED,hard-2
33,218,2026-02-26T10:05:54.710Z,moveUp,2,7,14,0,diamond_dots_0,32O1XMED,hard-2
33,219,2026-02-26T10:05:55.160Z,moveDown,2,8,14,0,diamond_dots_0,32O1XMED,hard-2
33,220,2026-02-26T10:05:55.510Z,moveDown,2,9,14,0,diamond_dots_0,32O1XMED,hard-2
33,221,2026-02-26T10:05:55.783Z,combine,2,9,13,0,diamond_dots_0,32O1XMED,hard-2
33,222,2026-02-26T10:05:56.213Z,moveRight,3,9,13,0,diamond_dots_0,32O1XMED,hard-2
33,223,2026-02-26T10:05:56.421Z,moveRight,4,9,13,0,diamond_dots_0,32O1XMED,hard-2
33,224,2026-02-26T10:05:56.806Z,moveDown,4,10,13,0,diamond_dots_0,32O1XMED,hard-2
33,225,2026-02-26T10:05:57.336Z,moveLeft,3,10,13,0,diamond_dots_0,32O1XMED,hard-2
33,226,2026-02-26T10:05:57.561Z,combine,3,10,12,0,diamond_dots_0,32O1XMED,hard-2
33,227,2026-02-26T10:05:58.204Z,moveLeft,2,10,12,0,diamond_dots_0,32O1XMED,hard-2
33,228,2026-02-26T10:05:58.406Z,moveLeft,1,10,12,0,diamond_dots_0,32O1XMED,hard-2
33,229,2026-02-26T10:05:58.598Z,moveLeft,0,10,12,0,diamond_dots_0,32O1XMED,hard-2
33,230,2026-02-26T10:05:58.933Z,moveDown,0,11,12,0,diamond_dots_0,32O1XMED,hard-2
33,231,2026-02-26T10:05:59.146Z,combine,0,11,11,0,diamond_plain_1,32O1XMED,hard-2
33,232,2026-02-26T10:05:59.669Z,moveRight,1,11,11,0,diamond_plain_1,32O1XMED,hard-2
33,233,2026-02-26T10:05:59.910Z,moveRight,2,11,11,0,diamond_plain_1,32O1XMED,hard-2
33,234,2026-02-26T10:06:00.166Z,moveRight,3,11,11,0,diamond_plain_1,32O1XMED,hard-2
33,235,2026-02-26T10:06:00.390Z,moveRight,4,11,11,0,diamond_plain_1,32O1XMED,hard-2
33,236,2026-02-26T10:06:00.759Z,moveDown,4,12,11,0,diamond_plain_1,32O1XMED,hard-2
33,237,2026-02-26T10:06:00.982Z,moveDown,4,13,11,0,diamond_plain_1,32O1XMED,hard-2
33,238,2026-02-26T10:06:01.256Z,moveDown,4,14,11,0,diamond_plain_1,32O1XMED,hard-2
33,239,2026-02-26T10:06:01.542Z,moveLeft,3,14,11,0,diamond_plain_1,32O1XMED,hard-2
33,240,2026-02-26T10:06:01.768Z,combine,3,14,10,0,diamond_plain_1,32O1XMED,hard-2
33,241,2026-02-26T10:06:02.245Z,moveUp,3,13,10,0,diamond_plain_1,32O1XMED,hard-2
33,242,2026-02-26T10:06:02.919Z,moveRight,4,13,10,0,diamond_plain_1,32O1XMED,hard-2
33,243,2026-02-26T10:06:03.109Z,moveRight,5,13,10,0,diamond_plain_1,32O1XMED,hard-2
33,244,2026-02-26T10:06:03.318Z,moveRight,6,13,10,0,diamond_plain_1,32O1XMED,hard-2
33,245,2026-02-26T10:06:03.558Z,moveRight,7,13,10,0,diamond_plain_1,32O1XMED,hard-2
33,246,2026-02-26T10:06:04.566Z,moveRight,8,13,10,0,diamond_plain_1,32O1XMED,hard-2
33,247,2026-02-26T10:06:04.821Z,moveRight,9,13,10,0,diamond_plain_1,32O1XMED,hard-2
33,248,2026-02-26T10:06:05.030Z,moveRight,10,13,10,0,diamond_plain_1,32O1XMED,hard-2
33,249,2026-02-26T10:06:05.238Z,moveRight,11,13,10,0,diamond_plain_1,32O1XMED,hard-2
33,250,2026-02-26T10:06:05.462Z,moveRight,12,13,10,0,diamond_plain_1,32O1XMED,hard-2
33,251,2026-02-26T10:06:05.751Z,moveRight,13,13,10,0,diamond_plain_1,32O1XMED,hard-2
33,252,2026-02-26T10:06:06.087Z,moveDown,13,14,10,0,diamond_plain_1,32O1XMED,hard-2
33,253,2026-02-26T10:06:06.345Z,combine,13,14,9,0,diamond_plain_1,32O1XMED,hard-2
33,254,2026-02-26T10:06:06.677Z,moveUp,13,13,9,0,diamond_plain_1,32O1XMED,hard-2
33,255,2026-02-26T10:06:06.869Z,moveUp,13,12,9,0,diamond_plain_1,32O1XMED,hard-2
33,256,2026-02-26T10:06:07.047Z,moveUp,13,11,9,0,diamond_plain_1,32O1XMED,hard-2
33,257,2026-02-26T10:06:07.222Z,moveUp,13,10,9,0,diamond_plain_1,32O1XMED,hard-2
33,258,2026-02-26T10:06:07.398Z,moveUp,13,9,9,0,diamond_plain_1,32O1XMED,hard-2
33,259,2026-02-26T10:06:07.558Z,moveUp,13,8,9,0,diamond_plain_1,32O1XMED,hard-2
33,260,2026-02-26T10:06:07.718Z,moveUp,13,7,9,0,diamond_plain_1,32O1XMED,hard-2
33,261,2026-02-26T10:06:07.879Z,moveUp,13,6,9,0,diamond_plain_1,32O1XMED,hard-2
33,262,2026-02-26T10:06:08.443Z,moveLeft,12,6,9,0,diamond_plain_1,32O1XMED,hard-2
33,263,2026-02-26T10:06:08.646Z,moveLeft,11,6,9,0,diamond_plain_1,32O1XMED,hard-2
33,264,2026-02-26T10:06:08.821Z,moveLeft,10,6,9,0,diamond_plain_1,32O1XMED,hard-2
33,265,2026-02-26T10:06:08.998Z,moveLeft,9,6,9,0,diamond_plain_1,32O1XMED,hard-2
33,266,2026-02-26T10:06:09.142Z,moveLeft,8,6,9,0,diamond_plain_1,32O1XMED,hard-2
33,267,2026-02-26T10:06:09.398Z,moveUp,8,5,9,0,diamond_plain_1,32O1XMED,hard-2
33,268,2026-02-26T10:06:09.625Z,combine,8,5,8,0,diamond_plain_1,32O1XMED,hard-2
33,269,2026-02-26T10:06:10.454Z,moveDown,8,6,8,0,diamond_plain_1,32O1XMED,hard-2
33,270,2026-02-26T10:06:10.933Z,moveDown,8,7,8,0,diamond_plain_1,32O1XMED,hard-2
33,271,2026-02-26T10:06:11.237Z,moveRight,9,7,8,0,diamond_plain_1,32O1XMED,hard-2
33,272,2026-02-26T10:06:11.430Z,moveRight,10,7,8,0,diamond_plain_1,32O1XMED,hard-2
33,273,2026-02-26T10:06:11.605Z,moveRight,11,7,8,0,diamond_plain_1,32O1XMED,hard-2
33,274,2026-02-26T10:06:11.780Z,moveRight,12,7,8,0,diamond_plain_1,32O1XMED,hard-2
33,275,2026-02-26T10:06:12.025Z,combine,12,7,7,0,diamond_plain_1,32O1XMED,hard-2
33,276,2026-02-26T10:06:12.421Z,moveRight,13,7,7,0,diamond_plain_1,32O1XMED,hard-2
33,277,2026-02-26T10:06:12.694Z,moveDown,13,8,7,0,diamond_plain_1,32O1XMED,hard-2
33,278,2026-02-26T10:06:12.934Z,moveDown,13,9,7,0,diamond_plain_1,32O1XMED,hard-2
33,279,2026-02-26T10:06:13.126Z,moveDown,13,10,7,0,diamond_plain_1,32O1XMED,hard-2
33,280,2026-02-26T10:06:13.414Z,moveRight,14,10,7,0,diamond_plain_1,32O1XMED,hard-2
33,281,2026-02-26T10:06:13.577Z,combine,14,10,6,0,diamond_plain_1,32O1XMED,hard-2
33,282,2026-02-26T10:06:13.925Z,moveLeft,13,10,6,0,diamond_plain_1,32O1XMED,hard-2
33,283,2026-02-26T10:06:14.117Z,moveLeft,12,10,6,0,diamond_plain_1,32O1XMED,hard-2
33,284,2026-02-26T10:06:14.310Z,moveLeft,11,10,6,0,diamond_plain_1,32O1XMED,hard-2
33,285,2026-02-26T10:06:14.486Z,moveLeft,10,10,6,0,diamond_plain_1,32O1XMED,hard-2
33,286,2026-02-26T10:06:14.679Z,moveLeft,9,10,6,0,diamond_plain_1,32O1XMED,hard-2
33,287,2026-02-26T10:06:14.918Z,moveUp,9,9,6,0,diamond_plain_1,32O1XMED,hard-2
33,288,2026-02-26T10:06:15.158Z,moveUp,9,8,6,0,diamond_plain_1,32O1XMED,hard-2
33,289,2026-02-26T10:06:15.494Z,moveLeft,8,8,6,0,diamond_plain_1,32O1XMED,hard-2
33,290,2026-02-26T10:06:15.717Z,moveLeft,7,8,6,0,diamond_plain_1,32O1XMED,hard-2
33,291,2026-02-26T10:06:15.911Z,moveLeft,6,8,6,0,diamond_plain_1,32O1XMED,hard-2
33,292,2026-02-26T10:06:16.134Z,moveLeft,5,8,6,0,diamond_plain_1,32O1XMED,hard-2
33,293,2026-02-26T10:06:16.405Z,moveUp,5,7,6,0,diamond_plain_1,32O1XMED,hard-2
33,294,2026-02-26T10:06:16.744Z,consume,5,7,5,10,,32O1XMED,hard-2
33,295,2026-02-26T10:06:17.925Z,moveLeft,4,7,5,10,,32O1XMED,hard-2
33,296,2026-02-26T10:06:18.167Z,pickUp,4,7,5,10,circle_plain_0,32O1XMED,hard-2
33,297,2026-02-26T10:06:18.422Z,moveUp,4,6,5,10,circle_plain_0,32O1XMED,hard-2
33,298,2026-02-26T10:06:18.795Z,moveUp,4,5,5,10,circle_plain_0,32O1XMED,hard-2
33,299,2026-02-26T10:06:19.048Z,combine,4,5,4,10,circle_plain_0,32O1XMED,hard-2
33,300,2026-02-26T10:06:20.487Z,moveRight,5,5,4,10,circle_plain_0,32O1XMED,hard-2
33,301,2026-02-26T10:06:20.854Z,moveRight,6,5,4,10,circle_plain_0,32O1XMED,hard-2
33,302,2026-02-26T10:06:21.270Z,moveRight,7,5,4,10,circle_plain_0,32O1XMED,hard-2
33,303,2026-02-26T10:06:21.510Z,moveRight,8,5,4,10,circle_plain_0,32O1XMED,hard-2
33,304,2026-02-26T10:06:21.783Z,combine,8,5,3,10,circle_plain_0,32O1XMED,hard-2
33,305,2026-02-26T10:06:22.326Z,moveLeft,7,5,3,10,circle_plain_0,32O1XMED,hard-2
33,306,2026-02-26T10:06:22.550Z,moveLeft,6,5,3,10,circle_plain_0,32O1XMED,hard-2
33,307,2026-02-26T10:06:22.822Z,moveUp,6,4,3,10,circle_plain_0,32O1XMED,hard-2
33,308,2026-02-26T10:06:23.029Z,moveUp,6,3,3,10,circle_plain_0,32O1XMED,hard-2
33,309,2026-02-26T10:06:23.238Z,moveUp,6,2,3,10,circle_plain_0,32O1XMED,hard-2
33,310,2026-02-26T10:06:23.590Z,moveLeft,5,2,3,10,circle_plain_0,32O1XMED,hard-2
33,311,2026-02-26T10:06:23.801Z,combine,5,2,2,10,circle_plain_0,32O1XMED,hard-2
33,312,2026-02-26T10:06:24.101Z,moveUp,5,1,2,10,circle_plain_0,32O1XMED,hard-2
33,313,2026-02-26T10:06:24.454Z,moveRight,6,1,2,10,circle_plain_0,32O1XMED,hard-2
33,314,2026-02-26T10:06:24.694Z,moveRight,7,1,2,10,circle_plain_0,32O1XMED,hard-2
33,315,2026-02-26T10:06:24.884Z,moveRight,8,1,2,10,circle_plain_0,32O1XMED,hard-2
33,316,2026-02-26T10:06:25.142Z,moveRight,9,1,2,10,circle_plain_0,32O1XMED,hard-2
33,317,2026-02-26T10:06:25.366Z,moveRight,10,1,2,10,circle_plain_0,32O1XMED,hard-2
